YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,T2M,RH2M,PS,PRECTOTCORR,WS10M
2023,4,8,9,-999,5.99,47.75,102.52,0,2.6
2023,4,8,10,-999,7.14,44.19,102.48,0,2.33
2023,4,8,11,-999,8.4,41.12,102.4,0,2.04
2023,4,8,12,-999,9.51,38.62,102.3,0,1.67
2023,4,8,13,-999,9.98,37.75,102.18,0,1.25
2023,4,8,14,-999,9.99,38.44,102.07,0,0.86
2023,4,8,15,-999,9.73,40.62,102.03,0,0.58
2023,4,8,16,-999,9.33,50.88,102.04,0,0.41
2023,4,8,17,-999,8.09,61.56,102.03,0,0.48
2023,4,8,18,-999,6.56,63.62,102.04,0,1.38
2023,4,8,19,-999,5.4,70.62,102.08,0,2.14
2023,4,8,20,-999,4.27,80.06,102.15,0,2.64
2023,4,8,21,-999,3.49,87.19,102.16,0,2.6
2023,4,8,22,-999,3.04,89.81,102.15,0,2.4
2023,4,8,23,-999,2.65,90.44,102.16,0,2.22
2023,4,9,0,-999,2.37,92.12,102.18,0,2.02
2023,4,9,1,-999,1.95,94.44,102.18,0,1.83
2023,4,9,2,-999,1.19,98.12,102.2,0,1.89
2023,4,9,3,-999,0.44,100,102.21,0,2.13
2023,4,9,4,-999,-0.24,100,102.26,0,2.45
2023,4,9,5,-999,-0.51,100,102.28,0,2.76
2023,4,9,6,-999,1.71,87.94,102.35,0,3.16
2023,4,9,7,-999,4.16,74.88,102.39,0,3.06
2023,4,9,8,-999,6.87,57.94,102.44,0,3.78
2023,4,9,9,-999,8.52,49.69,102.47,0,3.75
2023,4,9,10,-999,9.75,45,102.46,0,3.25
2023,4,9,11,-999,10.76,41.88,102.41,0,2.55
2023,4,9,12,-999,11.52,39.62,102.37,0,1.95
2023,4,9,13,-999,11.94,38.69,102.35,0,1.61
2023,4,9,14,-999,11.98,39,102.28,0,1.45
2023,4,9,15,-999,11.62,40.94,102.25,0,1.48
2023,4,9,16,-999,10.66,46.94,102.25,0,1.84
2023,4,9,17,-999,8.63,65.94,102.27,0,2.57
2023,4,9,18,-999,5.25,83.62,102.3,0,3.03
2023,4,9,19,-999,4.04,89.25,102.33,0,3.03
2023,4,9,20,-999,3.26,92.38,102.37,0,2.76
2023,4,9,21,-999,2.34,96.06,102.33,0,2.56
2023,4,9,22,-999,1.73,98.19,102.31,0,2.44
2023,4,9,23,-999,1.37,99.12,102.32,0,2.38
2023,4,10,0,-999,1.08,100,102.28,0,2.34
2023,4,10,1,-999,0.77,100,102.26,0,2.4
2023,4,10,2,-999,0.51,100,102.27,0,2.45
2023,4,10,3,-999,0.3,100,102.25,0,2.43
2023,4,10,4,-999,0.33,100,102.28,0,2.4
2023,4,10,5,-999,0.75,100,102.28,0,2.34
2023,4,10,6,-999,2.93,93.81,102.32,0,2.35
2023,4,10,7,-999,5.48,82,102.32,0,2.5
2023,4,10,8,-999,8.4,69.69,102.29,0,2.47
2023,4,10,9,-999,11.27,53.81,102.23,0,2.37
2023,4,10,10,-999,13.34,44.06,102.18,0,1.98
2023,4,10,11,-999,14.83,39.75,102.1,0,1.72
2023,4,10,12,-999,15.87,38.19,102.01,0,1.67
2023,4,10,13,-999,16.46,38.94,101.92,0,1.73
2023,4,10,14,-999,16.61,40.69,101.81,0,1.87
2023,4,10,15,-999,16.52,44.06,101.75,0,2.04
2023,4,10,16,-999,15.94,49.31,101.74,0,2.21
2023,4,10,17,-999,13.51,68.25,101.71,0,2.31
2023,4,10,18,-999,10.05,76.06,101.71,0,2.88
2023,4,10,19,-999,8.43,82.62,101.7,0,3.18
2023,4,10,20,-999,7.63,86.56,101.73,0,3.29
2023,4,10,21,-999,6.99,89.62,101.69,0,3.29
2023,4,10,22,-999,6.46,92.31,101.66,0,3.36
2023,4,10,23,-999,5.95,93.94,101.6,0,3.35
2023,4,11,0,-999,5.48,95.44,101.55,0,3.27
2023,4,11,1,-999,5.15,95.44,101.48,0,3.33
2023,4,11,2,-999,4.93,95.12,101.41,0,3.36
2023,4,11,3,-999,4.71,95,101.39,0,3.38
2023,4,11,4,-999,4.34,95.81,101.36,0,3.31
2023,4,11,5,-999,4.25,96.44,101.34,0,3.03
2023,4,11,6,-999,6.22,89.06,101.35,0,3.24
2023,4,11,7,-999,8.65,81,101.32,0,2.9
2023,4,11,8,-999,12.01,73.69,101.28,0,2.44
2023,4,11,9,-999,15.53,62.94,101.18,0,2.72
2023,4,11,10,-999,18.09,49.25,101.13,0,3.24
2023,4,11,11,-999,19.21,45,101.05,0,3.79
2023,4,11,12,-999,19.5,45.69,100.95,0,4.48
2023,4,11,13,-999,18.98,48.88,100.85,0,4.82
2023,4,11,14,-999,16.92,60.56,100.78,0,4.26
2023,4,11,15,-999,15.87,67.19,100.71,0,4.28
2023,4,11,16,-999,15.89,69.25,100.62,0,4.42
2023,4,11,17,-999,14.81,76.38,100.58,0,3.97
2023,4,11,18,-999,13.71,80.75,100.55,0,4
2023,4,11,19,-999,13.13,83.62,100.52,0,4.22
2023,4,11,20,-999,12.94,83.75,100.49,0,4.64
2023,4,11,21,-999,13.09,80.81,100.46,0,4.87
2023,4,11,22,-999,12.52,83.44,100.4,0,4.06
2023,4,11,23,-999,12.02,85.5,100.33,0,4.13
2023,4,12,0,-999,11.93,85.19,100.3,0,4.23
2023,4,12,1,-999,11.98,84.12,100.23,0,4.23
2023,4,12,2,-999,11.72,84.94,100.22,0,4.15
2023,4,12,3,-999,11.22,86.81,100.22,0,4
2023,4,12,4,-999,10.94,87.94,100.23,0,3.82
2023,4,12,5,-999,11.09,87.38,100.23,0,3.86
2023,4,12,6,-999,11.98,85.12,100.29,0,3.78
2023,4,12,7,-999,13.01,83.25,100.31,0,3.56
2023,4,12,8,-999,14.33,79.88,100.3,0,3.48
2023,4,12,9,-999,16.49,70.69,100.27,0,3.5
2023,4,12,10,-999,18.64,57.19,100.24,0,3.69
2023,4,12,11,-999,20.44,50.56,100.21,0,3.77
2023,4,12,12,-999,21.76,49.94,100.16,0,3.86
2023,4,12,13,-999,22.58,49.94,100.09,0,4.01
2023,4,12,14,-999,22.96,51.62,100.05,0,4.02
2023,4,12,15,-999,22.69,57.38,100.04,0,3.71
2023,4,12,16,-999,21.76,67.44,100.03,0,3.18
2023,4,12,17,-999,19.84,81.19,100.02,0,2.71
2023,4,12,18,-999,17.19,86.44,100.04,0,3.07
2023,4,12,19,-999,16.32,87.81,100.1,0,3.18
2023,4,12,20,-999,15.74,88.5,100.15,0,3.24
2023,4,12,21,-999,15.08,88.81,100.17,0,3.26
2023,4,12,22,-999,14.19,90.44,100.17,0,3.17
2023,4,12,23,-999,13.39,92,100.22,0,3.07
2023,4,13,0,-999,12.69,93.31,100.23,0,2.95
2023,4,13,1,-999,12.17,94.5,100.22,0,2.87
2023,4,13,2,-999,11.8,95.25,100.21,0,2.82
2023,4,13,3,-999,11.54,95.88,100.24,0,2.78
2023,4,13,4,-999,11.29,96.56,100.25,0,2.8
2023,4,13,5,-999,11.38,95.81,100.29,0,2.79
2023,4,13,6,-999,14.04,88.12,100.29,0,2.75
2023,4,13,7,-999,16.52,80.56,100.3,0,2.86
2023,4,13,8,-999,19.42,74.88,100.31,0,2.64
2023,4,13,9,-999,22.29,67,100.29,0,3.18
2023,4,13,10,-999,24.11,56.69,100.24,0,3.54
2023,4,13,11,-999,25.49,49.38,100.21,0,3.45
2023,4,13,12,-999,26.21,46.69,100.14,0,3.63
2023,4,13,13,-999,26.58,46.81,100.1,0,3.83
2023,4,13,14,-999,26.53,49.25,100.05,0,3.8
2023,4,13,15,-999,25.83,54.5,99.99,0,3.68
2023,4,13,16,-999,24.44,66.12,99.99,0,3.28
2023,4,13,17,-999,22,81.56,100.02,0,3.06
2023,4,13,18,-999,19.42,87.5,100.03,0,3.51
2023,4,13,19,-999,18.9,88.38,100.1,0,3.77
2023,4,13,20,-999,18.44,90.12,100.14,0,3.78
2023,4,13,21,-999,17.8,92.12,100.13,0,3.58
2023,4,13,22,-999,17.19,93.81,100.15,0,3.41
2023,4,13,23,-999,16.37,96.62,100.16,0,3.12
2023,4,14,0,-999,15.61,98.94,100.16,0,2.89
2023,4,14,1,-999,14.84,100,100.18,0,2.72
2023,4,14,2,-999,14.16,100,100.2,0.01,2.6
2023,4,14,3,-999,13.61,100,100.23,0.01,2.45
2023,4,14,4,-999,13.19,100,100.24,0,2.42
2023,4,14,5,-999,13.19,97.69,100.27,0,2.29
2023,4,14,6,-999,15.7,90.88,100.29,0,1.85
2023,4,14,7,-999,18.3,78.69,100.31,0,1.69
2023,4,14,8,-999,20.96,70.44,100.32,0,0.82
2023,4,14,9,-999,24.51,53.88,100.33,0,0.56
2023,4,14,10,-999,27.87,36.62,100.31,0,1.01
2023,4,14,11,-999,28.69,35.62,100.27,0,1.6
2023,4,14,12,-999,28.85,37.25,100.26,0,2
2023,4,14,13,-999,29.31,36.5,100.21,0,2.69
2023,4,14,14,-999,27.85,43.06,100.16,0,3.36
2023,4,14,15,-999,25.57,54.31,100.13,0,3.92
2023,4,14,16,-999,22.91,70.56,100.18,0,3.73
2023,4,14,17,-999,20.78,86.25,100.18,0,3.4
2023,4,14,18,-999,19.15,91.31,100.17,0,3.39
2023,4,14,19,-999,18.13,92.5,100.21,0,3.49
